Model,Model_Path,Variant,Dataset,Image_Type,Resolution,Loss,Optimizer,DeNoising,Attention,auc_roc_score_agg_absolute,auc_roc_score_agg_psnr,auc_roc_score_agg_squared,auc_roc_score_agg_ssim,auc_roc_score_mean_absolute,auc_roc_score_mean_psnr,auc_roc_score_mean_squared,auc_roc_score_mean_ssim,auc_roc_score_overall_absolute,auc_roc_score_overall_psnr,auc_roc_score_overall_squared,auc_roc_score_overall_ssim,eer_agg_absolute,eer_agg_psnr,eer_agg_squared,eer_agg_ssim,eer_overall_absolute,eer_overall_psnr,eer_overall_squared,eer_overall_ssim,pr_roc_score_agg_absolute,pr_roc_score_agg_psnr,pr_roc_score_agg_squared,pr_roc_score_agg_ssim,pr_roc_score_mean_absolute,pr_roc_score_mean_psnr,pr_roc_score_mean_squared,pr_roc_score_mean_ssim,pr_roc_score_overall_absolute,pr_roc_score_overall_psnr,pr_roc_score_overall_squared,pr_roc_score_overall_ssim,precision_absolute_agg,precision_squared_agg,precision_ssim_agg,precision_psnr_agg,recall_absolute_agg,recall_squared_agg,recall_ssim_agg,recall_psnr_agg,f1-score_absolute_agg,f1-score_squared_agg,f1-score_ssim_agg,f1-score_psnr_agg,support_absolute_agg,support_squared_agg,support_ssim_agg,support_psnr_agg,conf_mat_absolute_agg,conf_mat_squared_agg,conf_mat_ssim_agg,conf_mat_psnr_agg,precision_absolute_overall,precision_squared_overall,precision_ssim_overall,precision_psnr_overall,recall_absolute_overall,recall_squared_overall,recall_ssim_overall,recall_psnr_overall,f1-score_absolute_overall,f1-score_squared_overall,f1-score_ssim_overall,f1-score_psnr_overall,support_absolute_overall,support_squared_overall,support_ssim_overall,support_psnr_overall,conf_mat_absolute_overall,conf_mat_squared_overall,conf_mat_ssim_overall,conf_mat_psnr_overall
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9736,0.9616,0.9622,0.9743,0.9736,0.9616,0.9622,0.9743,0.9736,0.9616,0.9622,0.9743,0.1111,0.1111,0.1111,0.1027,0.1111,0.1111,0.1111,0.1027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8885,0.9467,0.8974,0.9453,0.9402,0.9718,0.9452,0.9711,11475,11475,11475,11475,"9,0,1279,10187","8,1,611,10855","9,0,1177,10289","8,1,627,10839",0.9992,0.9991,0.9992,0.9991,0.8885,0.9467,0.8974,0.9453,0.9402,0.9718,0.9452,0.9711,11475,11475,11475,11475,"9,0,1279,10187","8,1,611,10855","9,0,1177,10289","8,1,627,10839"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9686,0.9609,0.9571,0.9737,0.9686,0.9609,0.9571,0.9737,0.9686,0.9609,0.9571,0.9737,0.1111,0.1111,0.1111,0.1035,0.1111,0.1111,0.1111,0.1035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8543,0.9421,0.8966,0.9384,0.9206,0.9694,0.9447,0.9674,11475,11475,11475,11475,"9,0,1672,9794","8,1,663,10803","9,0,1187,10279","8,1,706,10760",0.9992,0.9991,0.9992,0.9991,0.8543,0.9421,0.8966,0.9384,0.9206,0.9694,0.9447,0.9674,11475,11475,11475,11475,"9,0,1672,9794","8,1,663,10803","9,0,1187,10279","8,1,706,10760"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9668,0.9543,0.9543,0.9713,0.9668,0.9543,0.9543,0.9713,0.9668,0.9543,0.9543,0.9713,0.1111,0.1111,0.1111,0.08,0.1111,0.1111,0.1111,0.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8492,0.9285,0.8886,0.9238,0.9177,0.9621,0.9403,0.9596,11475,11475,11475,11475,"9,0,1730,9736","8,1,820,10646","9,0,1278,10188","8,1,873,10593",0.9992,0.9991,0.9992,0.9991,0.8492,0.9285,0.8886,0.9238,0.9177,0.9621,0.9403,0.9596,11475,11475,11475,11475,"9,0,1730,9736","8,1,820,10646","9,0,1278,10188","8,1,873,10593"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9727,0.9587,0.9567,0.974,0.9727,0.9587,0.9567,0.974,0.9727,0.9587,0.9567,0.974,0.1111,0.1111,0.1111,0.1009,0.1111,0.1111,0.1111,0.1009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.881,0.932,0.8992,0.9305,0.9359,0.9641,0.9461,0.9633,11475,11475,11475,11475,"9,0,1366,10100","8,1,779,10687","9,0,1157,10309","8,1,796,10670",0.9992,0.9991,0.9992,0.9991,0.881,0.932,0.8992,0.9305,0.9359,0.9641,0.9461,0.9633,11475,11475,11475,11475,"9,0,1366,10100","8,1,779,10687","9,0,1157,10309","8,1,796,10670"
CGRU_AE_128_3X3_SEQ2SEQ_L,CGRU_AE_128_3X3_SEQ2SEQ_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9739,0.9757,0.9738,0.9804,0.9739,0.9757,0.9738,0.9804,0.9739,0.9757,0.9738,0.9804,0.0739,0.064,0.0714,0.0455,0.0739,0.064,0.0714,0.0455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,0.9992,0.9992,0.9261,0.9287,0.9546,0.9361,0.9609,0.9622,0.976,0.9662,11467,11467,11467,11467,"9,0,847,10611","9,0,818,10640","9,0,521,10937","9,0,733,10725",0.9992,0.9992,0.9992,0.9992,0.9261,0.9287,0.9546,0.9361,0.9609,0.9622,0.976,0.9662,11467,11467,11467,11467,"9,0,847,10611","9,0,818,10640","9,0,521,10937","9,0,733,10725"
CGRU_AE_128_3X3_SEQ2SEQ_L,CGRU_AE_128_3X3_SEQ2SEQ_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9764,0.9738,0.9742,0.981,0.9764,0.9738,0.9742,0.981,0.9764,0.9738,0.9742,0.981,0.0703,0.0672,0.0698,0.0443,0.0703,0.0672,0.0698,0.0443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,0.9992,0.9992,0.9297,0.9302,0.9522,0.9329,0.9628,0.9631,0.9748,0.9645,11467,11467,11467,11467,"9,0,806,10652","9,0,800,10658","9,0,548,10910","9,0,770,10688",0.9992,0.9992,0.9992,0.9992,0.9297,0.9302,0.9522,0.9329,0.9628,0.9631,0.9748,0.9645,11467,11467,11467,11467,"9,0,806,10652","9,0,800,10658","9,0,548,10910","9,0,770,10688"
CGRU_AE_128_3X3_SEQ2SEQ_L,CGRU_AE_128_3X3_SEQ2SEQ_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9778,0.9749,0.9745,0.9805,0.9778,0.9749,0.9745,0.9805,0.9778,0.9749,0.9745,0.9805,0.0733,0.0743,0.0802,0.0611,0.0733,0.0743,0.0802,0.0611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,0.9992,0.9992,0.9267,0.9199,0.939,0.9258,0.9612,0.9575,0.9678,0.9607,11467,11467,11467,11467,"9,0,840,10618","9,0,919,10539","9,0,700,10758","9,0,851,10607",0.9992,0.9992,0.9992,0.9992,0.9267,0.9199,0.939,0.9258,0.9612,0.9575,0.9678,0.9607,11467,11467,11467,11467,"9,0,840,10618","9,0,919,10539","9,0,700,10758","9,0,851,10607"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.972,0.9612,0.9616,0.9732,0.972,0.9612,0.9616,0.9732,0.972,0.9612,0.9616,0.9732,0.1111,0.1111,0.1111,0.1099,0.1111,0.1111,0.1111,0.1099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8854,0.9361,0.9001,0.9318,0.9384,0.9662,0.9467,0.9639,11475,11475,11475,11475,"9,0,1315,10151","8,1,732,10734","9,0,1146,10320","8,1,782,10684",0.9992,0.9991,0.9992,0.9991,0.8854,0.9361,0.9001,0.9318,0.9384,0.9662,0.9467,0.9639,11475,11475,11475,11475,"9,0,1315,10151","8,1,732,10734","9,0,1146,10320","8,1,782,10684"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9734,0.9579,0.9579,0.974,0.9734,0.9579,0.9579,0.974,0.9734,0.9579,0.9579,0.974,0.1111,0.1111,0.1111,0.11,0.1111,0.1111,0.1111,0.11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8827,0.9336,0.8968,0.9324,0.9369,0.9649,0.9448,0.9642,11475,11475,11475,11475,"9,0,1346,10120","8,1,761,10705","9,0,1184,10282","8,1,775,10691",0.9992,0.9991,0.9992,0.9991,0.8827,0.9336,0.8968,0.9324,0.9369,0.9649,0.9448,0.9642,11475,11475,11475,11475,"9,0,1346,10120","8,1,761,10705","9,0,1184,10282","8,1,775,10691"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.973,0.9593,0.9601,0.9744,0.973,0.9593,0.9601,0.9744,0.973,0.9593,0.9601,0.9744,0.1111,0.1111,0.1111,0.1017,0.1111,0.1111,0.1111,0.1017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8736,0.9433,0.8984,0.9395,0.9317,0.97,0.9457,0.9681,11475,11475,11475,11475,"9,0,1451,10015","8,1,650,10816","9,0,1166,10300","8,1,693,10773",0.9992,0.9991,0.9992,0.9991,0.8736,0.9433,0.8984,0.9395,0.9317,0.97,0.9457,0.9681,11475,11475,11475,11475,"9,0,1451,10015","8,1,650,10816","9,0,1166,10300","8,1,693,10773"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9693,0.9579,0.9575,0.9732,0.9693,0.9579,0.9575,0.9732,0.9693,0.9579,0.9575,0.9732,0.1111,0.1111,0.1111,0.1071,0.1111,0.1111,0.1111,0.1071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8521,0.9427,0.893,0.9414,0.9194,0.9698,0.9427,0.9691,11475,11475,11475,11475,"9,0,1697,9769","8,1,656,10810","9,0,1228,10238","8,1,671,10795",0.9992,0.9991,0.9992,0.9991,0.8521,0.9427,0.893,0.9414,0.9194,0.9698,0.9427,0.9691,11475,11475,11475,11475,"9,0,1697,9769","8,1,656,10810","9,0,1228,10238","8,1,671,10795"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9674,0.9574,0.95,0.9739,0.9674,0.9574,0.95,0.9739,0.9674,0.9574,0.95,0.9739,0.1111,0.1111,0.1111,0.1019,0.1111,0.1111,0.1111,0.1019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8444,0.9307,0.8982,0.9294,0.9149,0.9633,0.9456,0.9626,11475,11475,11475,11475,"9,0,1785,9681","8,1,794,10672","9,0,1168,10298","8,1,809,10657",0.9992,0.9991,0.9992,0.9991,0.8444,0.9307,0.8982,0.9294,0.9149,0.9633,0.9456,0.9626,11475,11475,11475,11475,"9,0,1785,9681","8,1,794,10672","9,0,1168,10298","8,1,809,10657"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9715,0.9593,0.9545,0.9742,0.9715,0.9593,0.9545,0.9742,0.9715,0.9593,0.9545,0.9742,0.1111,0.1111,0.1111,0.0687,0.1111,0.1111,0.1111,0.0687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8654,0.9346,0.8981,0.9323,0.9271,0.9655,0.9456,0.9642,11475,11475,11475,11475,"9,0,1544,9922","8,1,749,10717","9,0,1169,10297","8,1,776,10690",0.9992,0.9991,0.9992,0.9991,0.8654,0.9346,0.8981,0.9323,0.9271,0.9655,0.9456,0.9642,11475,11475,11475,11475,"9,0,1544,9922","8,1,749,10717","9,0,1169,10297","8,1,776,10690"
CLSTM_AE_128_3X3_SEQ2SEQ_L,CLSTM_AE_128_3X3_SEQ2SEQ_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9771,0.9765,0.9744,0.98,0.9771,0.9765,0.9744,0.98,0.9771,0.9765,0.9744,0.98,0.0632,0.0566,0.0655,0.0477,0.0632,0.0566,0.0655,0.0477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,0.9992,0.9992,0.9369,0.9345,0.9524,0.9434,0.9666,0.9654,0.9749,0.9701,11467,11467,11467,11467,"9,0,724,10734","9,0,751,10707","9,0,546,10912","9,0,649,10809",0.9992,0.9992,0.9992,0.9992,0.9369,0.9345,0.9524,0.9434,0.9666,0.9654,0.9749,0.9701,11467,11467,11467,11467,"9,0,724,10734","9,0,751,10707","9,0,546,10912","9,0,649,10809"
CLSTM_AE_128_3X3_SEQ2SEQ_L,CLSTM_AE_128_3X3_SEQ2SEQ_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9811,0.9779,0.9777,0.9811,0.9811,0.9779,0.9777,0.9811,0.9811,0.9779,0.9777,0.9811,0.0501,0.0566,0.0595,0.0511,0.0501,0.0566,0.0595,0.0511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,0.9992,0.9992,0.9499,0.9405,0.949,0.9435,0.9736,0.9686,0.9731,0.9702,11467,11467,11467,11467,"9,0,574,10884","9,0,682,10776","9,0,585,10873","9,0,648,10810",0.9992,0.9992,0.9992,0.9992,0.9499,0.9405,0.949,0.9435,0.9736,0.9686,0.9731,0.9702,11467,11467,11467,11467,"9,0,574,10884","9,0,682,10776","9,0,585,10873","9,0,648,10810"
CLSTM_AE_128_3X3_SEQ2SEQ_L,CLSTM_AE_128_3X3_SEQ2SEQ_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9803,0.9766,0.9764,0.9803,0.9803,0.9766,0.9764,0.9803,0.9803,0.9766,0.9764,0.9803,0.0515,0.0641,0.0682,0.0583,0.0515,0.0641,0.0682,0.0583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,0.9992,0.9992,0.9485,0.9318,0.9417,0.9359,0.9728,0.9639,0.9692,0.9661,11467,11467,11467,11467,"9,0,590,10868","9,0,782,10676","9,0,668,10790","9,0,735,10723",0.9992,0.9992,0.9992,0.9992,0.9485,0.9318,0.9417,0.9359,0.9728,0.9639,0.9692,0.9661,11467,11467,11467,11467,"9,0,590,10868","9,0,782,10676","9,0,668,10790","9,0,735,10723"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9671,0.9564,0.9562,0.9726,0.9671,0.9564,0.9562,0.9726,0.9671,0.9564,0.9562,0.9726,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8411,0.9389,0.8878,0.938,0.9129,0.9677,0.9398,0.9672,11475,11475,11475,11475,"9,0,1823,9643","8,1,700,10766","9,0,1288,10178","8,1,711,10755",0.9992,0.9991,0.9992,0.9991,0.8411,0.9389,0.8878,0.938,0.9129,0.9677,0.9398,0.9672,11475,11475,11475,11475,"9,0,1823,9643","8,1,700,10766","9,0,1288,10178","8,1,711,10755"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9711,0.9565,0.9564,0.971,0.9711,0.9565,0.9564,0.971,0.9711,0.9565,0.9564,0.971,0.1111,0.1111,0.1111,0.1118,0.1111,0.1111,0.1111,0.1118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8797,0.939,0.8879,0.9392,0.9352,0.9678,0.9399,0.9679,11475,11475,11475,11475,"9,0,1380,10086","8,1,699,10767","9,0,1286,10180","8,1,697,10769",0.9992,0.9991,0.9992,0.9991,0.8797,0.939,0.8879,0.9392,0.9352,0.9678,0.9399,0.9679,11475,11475,11475,11475,"9,0,1380,10086","8,1,699,10767","9,0,1286,10180","8,1,697,10769"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9717,0.9565,0.9559,0.9728,0.9717,0.9565,0.9559,0.9728,0.9717,0.9565,0.9559,0.9728,0.1111,0.1111,0.1111,0.1057,0.1111,0.1111,0.1111,0.1057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8811,0.932,0.8944,0.9321,0.936,0.9641,0.9435,0.9641,11475,11475,11475,11475,"9,0,1364,10102","8,1,779,10687","9,0,1212,10254","8,1,778,10688",0.9992,0.9991,0.9992,0.9991,0.8811,0.932,0.8944,0.9321,0.936,0.9641,0.9435,0.9641,11475,11475,11475,11475,"9,0,1364,10102","8,1,779,10687","9,0,1212,10254","8,1,778,10688"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9703,0.9633,0.9625,0.9764,0.9703,0.9633,0.9625,0.9764,0.9703,0.9633,0.9625,0.9764,0.0895,0.1086,0.1111,0.0754,0.0895,0.1086,0.1111,0.0754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,0.9992,0.9992,0.9106,0.8839,0.9246,0.8915,0.9524,0.9376,0.9601,0.9419,11475,11475,11475,11475,"9,0,1026,10440","9,0,1332,10134","9,0,865,10601","9,0,1245,10221",0.9992,0.9992,0.9992,0.9992,0.9106,0.8839,0.9246,0.8915,0.9524,0.9376,0.9601,0.9419,11475,11475,11475,11475,"9,0,1026,10440","9,0,1332,10134","9,0,865,10601","9,0,1245,10221"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9713,0.9634,0.9631,0.9771,0.9713,0.9634,0.9631,0.9771,0.9713,0.9634,0.9631,0.9771,0.0868,0.1092,0.1111,0.0704,0.0868,0.1092,0.1111,0.0704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,0.9992,0.9992,0.9133,0.8837,0.9297,0.8909,0.9539,0.9375,0.9628,0.9415,11475,11475,11475,11475,"9,0,995,10471","9,0,1334,10132","9,0,807,10659","9,0,1252,10214",0.9992,0.9992,0.9992,0.9992,0.9133,0.8837,0.9297,0.8909,0.9539,0.9375,0.9628,0.9415,11475,11475,11475,11475,"9,0,995,10471","9,0,1334,10132","9,0,807,10659","9,0,1252,10214"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9711,0.9635,0.9628,0.9768,0.9711,0.9635,0.9628,0.9768,0.9711,0.9635,0.9628,0.9768,0.0874,0.1096,0.1111,0.1035,0.0874,0.1096,0.1111,0.1035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,0.9992,0.9992,0.9127,0.8838,0.9261,0.8905,0.9536,0.9376,0.9609,0.9413,11475,11475,11475,11475,"9,0,1002,10464","9,0,1333,10133","9,0,848,10618","9,0,1257,10209",0.9992,0.9992,0.9992,0.9992,0.9127,0.8838,0.9261,0.8905,0.9536,0.9376,0.9609,0.9413,11475,11475,11475,11475,"9,0,1002,10464","9,0,1333,10133","9,0,848,10618","9,0,1257,10209"
CRNN_AE_128_3X3_SEQ2SEQ_L,CRNN_AE_128_3X3_SEQ2SEQ_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9697,0.9619,0.9613,0.9736,0.9697,0.9619,0.9613,0.9736,0.9697,0.9619,0.9613,0.9736,0.0862,0.1109,0.1111,0.0669,0.0862,0.1109,0.1111,0.0669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,0.9992,0.9992,0.9138,0.8819,0.9332,0.8892,0.9542,0.9365,0.9647,0.9406,11467,11467,11467,11467,"9,0,988,10470","9,0,1354,10104","9,0,766,10692","9,0,1271,10187",0.9992,0.9992,0.9992,0.9992,0.9138,0.8819,0.9332,0.8892,0.9542,0.9365,0.9647,0.9406,11467,11467,11467,11467,"9,0,988,10470","9,0,1354,10104","9,0,766,10692","9,0,1271,10187"
CRNN_AE_128_3X3_SEQ2SEQ_L,CRNN_AE_128_3X3_SEQ2SEQ_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9671,0.9601,0.9595,0.9743,0.9671,0.9601,0.9595,0.9743,0.9671,0.9601,0.9595,0.9743,0.0871,0.1102,0.1111,0.0716,0.0871,0.1102,0.1111,0.0716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,0.9992,0.9992,0.913,0.8824,0.9285,0.8899,0.9537,0.9367,0.9622,0.9409,11467,11467,11467,11467,"9,0,998,10460","9,0,1349,10109","9,0,820,10638","9,0,1263,10195",0.9992,0.9992,0.9992,0.9992,0.913,0.8824,0.9285,0.8899,0.9537,0.9367,0.9622,0.9409,11467,11467,11467,11467,"9,0,998,10460","9,0,1349,10109","9,0,820,10638","9,0,1263,10195"
CRNN_AE_128_3X3_SEQ2SEQ_L,CRNN_AE_128_3X3_SEQ2SEQ_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9773,0.9706,0.9694,0.9749,0.9773,0.9706,0.9694,0.9749,0.9773,0.9706,0.9694,0.9749,0.0763,0.1111,0.1111,0.0934,0.0763,0.1111,0.1111,0.0934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,0.9992,0.9992,0.9238,0.8633,0.9067,0.8722,0.9596,0.9259,0.9503,0.9309,11467,11467,11467,11467,"9,0,874,10584","9,0,1567,9891","9,0,1070,10388","9,0,1466,9992",0.9992,0.9992,0.9992,0.9992,0.9238,0.8633,0.9067,0.8722,0.9596,0.9259,0.9503,0.9309,11467,11467,11467,11467,"9,0,874,10584","9,0,1567,9891","9,0,1070,10388","9,0,1466,9992"
